time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement0.U.Setpoint,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement1.U.Setpoint,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement2.U.Setpoint
6/3/2019 12:38,15.54,23.16,71.84,10.67,412.66,81.5,73.25,13.86,227.97,77,364.25,13.35,258.23,75.5,13.06,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:38,15.54,23.16,71.17,10.7,414.96,81.5,73.44,13.87,225.55,77,363.86,13.23,257.44,75.5,13.06,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:38,15.54,23.16,71.44,10.7,415.11,81.5,73.5,13.91,223.82,77,362.81,13.23,258.21,75.5,13.06,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:39,15.54,23.16,72.11,10.67,418.07,81.5,73.81,13.93,227.15,76.9,367.77,13.27,257.74,75.5,13.07,13.75,13.92,22.74,11.22,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.7,416.67,81.5,73.38,13.92,228.27,76.9,364.61,13.32,257.73,75.5,13.07,13.75,13.92,22.74,11.22,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.73,420.91,81.5,73.5,13.89,223.88,77,366.08,13.43,258.12,75.5,13.06,13.75,13.9,22.74,11.28,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.73,418.19,81.5,73.69,13.92,222.72,76.9,362.42,13.3,257.55,75.5,13.06,13.75,13.9,22.74,11.28,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.73,410.47,81.5,73.69,13.87,226.37,77,362.12,13.38,258.24,75.5,13.04,13.75,13.86,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.7,416.61,81.5,73.5,13.86,227.67,76.9,359.83,13.38,257.74,75.5,13.04,13.75,13.86,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,72.78,10.7,418.01,81.5,73.13,13.87,222.73,76.9,359.98,13.29,258.24,75.5,13.01,13.75,13.88,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.73,422.01,81.5,73.56,13.91,221.85,77.1,363.65,13.34,257.42,75.5,13.01,13.75,13.88,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.71,10.7,412.38,81.5,73.69,13.95,225.53,76.9,363.4,13.22,258.06,75.5,13.06,13.75,13.85,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.44,10.7,418.98,81.5,73.38,13.94,227.47,76.9,362.53,13.27,257.77,75.5,13.06,13.75,13.85,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.3,10.7,414.33,81.5,73.38,13.91,226.33,76.9,366.83,13.25,257.67,75.5,13.06,13.75,13.85,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.98,10.67,418.64,81.5,73.44,13.92,224.93,77.1,367.62,13.3,258.25,75.5,13.03,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.67,415.87,81.5,73.5,13.92,223.98,76.9,362.83,13.36,257.8,75.5,13.03,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,72.25,10.73,425.01,81.5,73.44,13.9,227.47,77,362.35,13.32,258.25,75.5,13.06,13.75,13.89,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.71,10.7,417.39,81.5,73.5,13.93,228.28,77,363.12,13.25,258.1,75.5,13.06,13.75,13.89,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.7,410.47,81.5,73.81,13.93,225.25,76.9,363.34,13.39,258.03,75.5,13.06,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.67,417.42,81.5,73.69,13.86,223.45,76.9,367.31,13.38,257.79,75.5,13.06,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:39,15.54,23.16,72.52,10.7,418.21,81.5,73.38,13.92,226.63,77.1,368.95,13.42,257.46,75.5,13.06,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:39,15.54,23.16,72.65,10.7,421.29,81.5,73.31,13.93,227.83,76.9,367.63,13.5,257.69,75.5,13.06,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,72.11,10.7,412.31,81.5,73.31,13.9,222.38,77.1,362.35,13.36,258.24,75.5,13.06,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.73,421.32,81.5,73.75,13.84,221.5,76.9,359.31,13.28,257.48,75.5,13.08,13.75,13.88,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.67,415.29,81.5,73.56,13.89,226.2,77.1,363.57,13.28,258.09,75.5,13.08,13.75,13.88,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.67,418.96,81.5,73.38,13.92,227.53,77.1,362.09,13.23,258.2,75.5,13.06,13.75,13.91,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.7,417.42,81.5,73.44,13.95,222.82,76.9,363.38,13.21,257.5,75.5,13.06,13.75,13.91,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.73,425.91,81.5,73.44,13.92,222.5,77.1,362.52,13.24,258.23,75.5,13.06,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.7,417.12,81.5,73.44,13.9,224.63,76.9,366.22,13.3,258,75.5,13.06,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.44,10.73,411.98,81.5,73.13,13.9,227.23,77.1,359.87,13.28,258.07,75.5,13.06,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.44,10.7,417.53,81.5,73.5,13.92,227.75,77,356.14,13.37,258.22,75.5,13.06,13.75,13.93,22.74,11.25,13.02
6/3/2019 12:39,15.54,23.16,72.11,10.67,419.72,81.5,73.69,13.91,224.88,76.9,358.03,13.2,257.54,75.5,13.06,13.75,13.93,22.74,11.25,13.02
6/3/2019 12:39,15.54,23.16,72.78,10.7,419.77,81.5,73.75,13.87,223.73,77,365.38,13.28,258.22,75.5,13.06,13.75,13.88,22.74,11.17,13.02
6/3/2019 12:39,15.54,23.16,71.04,10.76,416.53,81.5,73.5,13.92,226.93,77,359.15,13.3,257.47,75.5,13.06,13.75,13.88,22.74,11.17,13.02
6/3/2019 12:39,15.54,23.16,71.44,10.7,421.39,81.5,73.25,13.91,227.85,77,366.71,13.31,258.23,75.5,13.05,13.75,13.91,22.74,11.26,13.02
6/3/2019 12:39,15.54,23.16,71.3,10.67,412.78,81.4,73.63,13.9,223.73,76.9,363.41,13.31,258.22,75.5,13.05,13.75,13.91,22.74,11.26,13.02
6/3/2019 12:39,15.54,23.16,72.25,10.64,418.69,81.4,73.69,13.92,222.15,77,366.02,13.25,257.95,75.5,13.05,13.75,13.91,22.74,11.26,13.02
6/3/2019 12:39,15.54,23.16,72.52,10.67,418.61,81.4,73.81,13.9,226.62,76.9,362.94,13.24,258.16,75.5,13.05,13.75,13.83,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.98,10.73,424.43,81.4,73.38,13.87,227.97,77,366.15,13.22,257.44,75.5,13.05,13.75,13.83,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.73,414.34,81.4,73.63,13.89,222.58,76.9,360.23,13.35,258.23,75.5,13.03,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.73,415.99,81.4,73.88,13.89,221.55,77.1,363.67,13.28,258.19,75.5,13.03,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.67,416.67,81.4,73.56,13.92,225.38,77.1,366.68,13.2,257.96,75.5,13.04,13.75,13.86,22.74,11.15,13.02
6/3/2019 12:39,15.54,23.16,72.78,10.67,419.75,81.4,73.31,13.86,227.8,76.9,365.94,13.17,258.24,75.5,13.04,13.75,13.86,22.74,11.15,13.02
6/3/2019 12:39,15.54,23.16,72.52,10.7,418.25,81.4,73.38,13.91,226.67,77.1,362.39,13.35,257.57,75.5,13.04,13.75,13.86,22.74,11.15,13.02
6/3/2019 12:39,15.54,23.16,71.84,10.7,421.89,81.4,73.88,13.86,225.12,76.9,363.93,13.32,258.23,75.5,13.07,13.75,13.83,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.7,420.55,81.4,73.88,13.94,224.15,77.1,363.9,13.22,257.49,75.5,13.07,13.75,13.83,22.74,11.2,13.02
6/3/2019 12:39,15.54,23.16,71.04,10.73,411.37,81.4,73.56,13.93,227.62,77.1,360.9,13.29,258.21,75.5,13.08,13.75,13.87,22.74,11.18,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.67,418.27,81.4,73.38,13.93,228.55,76.9,369.37,13.38,257.58,75.5,13.08,13.75,13.87,22.74,11.18,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.67,418.21,81.4,73.31,13.83,224.45,77,365.9,13.26,257.92,75.5,13.09,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,72.52,10.7,423.62,81.4,73.56,13.91,223.23,76.9,370.93,13.37,257.98,75.5,13.09,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.98,10.7,412.89,81.4,73.25,13.92,226.5,77,373.86,13.37,257.49,75.5,13.09,13.75,13.87,22.74,11.21,13.02
6/3/2019 12:39,15.54,23.16,71.57,10.73,419.8,81.4,73.38,13.93,228.45,77,371.5,13.22,258.23,75.5,13.07,13.75,13.89,22.74,11.34,13.02
6/3/2019 12:39,15.54,23.16,71.44,10.67,415.92,81.4,73.63,13.87,221.85,77,374.32,13.34,257.43,75.5,13.07,13.75,13.89,22.74,11.34,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.67,419.76,81.4,73.81,13.91,221.68,76.9,368.28,13.28,258.09,75.5,13.05,13.75,13.89,22.74,11.24,13.02
6/3/2019 12:39,15.54,23.16,72.52,10.7,418.39,81.4,73.44,13.92,225.93,77,370.25,13.3,257.46,75.5,13.05,13.75,13.89,22.74,11.24,13.02
6/3/2019 12:39,15.54,23.16,71.98,10.73,425.94,81.4,73.06,13.9,227.42,76.9,373.76,13.19,257.56,75.5,13.08,13.75,13.89,22.74,11.28,13.02
6/3/2019 12:39,15.54,23.16,71.04,10.73,419.71,81.4,73.44,13.85,223.58,77.1,364.55,13.29,257.62,75.5,13.08,13.75,13.89,22.74,11.28,13.02
6/3/2019 12:39,15.54,23.16,70.9,10.7,412.01,81.4,73.5,13.85,223.23,77.1,366.56,13.4,257.44,75.5,13.08,13.75,13.89,22.74,11.28,13.02
6/3/2019 12:39,15.54,23.16,71.17,10.67,418.36,81.4,73.75,13.89,224.5,76.9,368.72,13.34,258.18,75.5,13.07,13.75,14.01,22.74,11.26,13.02
6/3/2019 12:39,15.54,23.16,72.25,10.67,419.72,81.4,73.44,13.94,227.32,77.1,367.1,13.35,257.42,75.5,13.07,13.75,14.01,22.74,11.26,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.73,422.06,81.4,73.5,13.96,228.15,76.9,363.43,13.44,257.74,75.5,13.06,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,72.38,10.67,413.6,81.4,73.69,13.89,225.02,77,361.35,13.34,258.11,75.5,13.06,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:39,15.54,23.16,72.25,10.7,422.09,81.4,73.5,13.87,223.72,77,366.42,13.06,257.44,75.5,13.05,13.75,13.93,22.74,11.23,13.02
6/3/2019 12:40,15.54,23.16,72.38,10.73,415.88,81.4,73.5,13.94,226.97,76.9,364.78,13.28,257.91,75.5,13.05,13.75,13.93,22.74,11.23,13.02
6/3/2019 12:40,15.54,23.16,72.65,10.7,421.15,81.4,73.31,13.86,228.37,77,368.62,13.36,257.47,75.5,13.05,13.75,13.93,22.74,11.23,13.02
6/3/2019 12:40,15.54,23.16,73.05,10.7,418.97,81.4,73.88,13.93,223.5,77,365.22,13.4,258.06,75.5,13.08,13.75,13.87,22.74,11.29,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.73,428.55,81.4,73.94,13.87,221.77,76.9,364.42,13.23,258.08,75.5,13.08,13.75,13.87,22.74,11.29,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.73,419,81.4,73.69,13.86,226.4,76.9,364.95,13.26,257.48,75.5,13.03,13.75,13.89,22.74,11.21,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,413.57,81.4,73.25,13.89,227.8,77.1,368.39,13.08,257.47,75.5,13.03,13.75,13.89,22.74,11.21,13.02
6/3/2019 12:40,15.54,23.16,72.11,10.67,419.67,81.4,73.25,13.92,222.6,76.9,367.28,13.32,257.45,75.5,13.03,13.75,13.91,22.74,11.22,13.02
6/3/2019 12:40,15.54,23.16,72.92,10.67,420.63,81.4,73.75,13.87,222,77.1,363.6,13.33,258.18,75.5,13.03,13.75,13.91,22.74,11.22,13.02
6/3/2019 12:40,15.54,23.16,72.92,10.7,423.17,81.4,73.69,13.87,225.15,76.9,361.3,13.31,257.43,75.5,13.03,13.75,13.91,22.74,11.22,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.73,415.92,81.4,73.44,13.9,227.2,77.1,365.2,13.31,257.45,75.5,13.04,13.75,13.97,22.74,11.32,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.73,424.91,81.3,73.5,13.91,227.27,77,364.88,13.31,257.43,75.5,13.04,13.75,13.97,22.74,11.32,13.02
6/3/2019 12:40,15.54,23.16,71.44,10.7,415.87,81.3,73.69,13.94,225.23,76.9,358.65,13.37,257.87,75.5,13.04,13.75,13.86,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,72.78,10.64,420.64,81.3,73.63,13.91,224.17,77,357.12,13.27,257.48,75.5,13.04,13.75,13.86,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,73.05,10.73,419.79,81.3,73.13,13.89,227.02,77,357.9,13.36,258.14,75.5,13.04,13.75,13.92,22.74,11.32,13.02
6/3/2019 12:40,15.54,23.16,72.65,10.7,427.5,81.3,73.31,13.89,227.93,77,360.99,13.28,257.43,75.5,13.04,13.75,13.92,22.74,11.32,13.02
6/3/2019 12:40,15.54,23.16,71.98,10.7,417.45,81.3,73.63,13.92,224.8,76.9,362.9,13.36,257.44,75.5,13.04,13.75,13.92,22.74,11.32,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,414.88,81.3,73.94,13.92,222.95,77.1,367.37,13.36,257.56,75.5,13.06,13.75,13.95,22.74,11.28,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.67,419.29,81.3,73.63,13.87,226.77,76.9,367.09,13.34,257.43,75.5,13.06,13.75,13.95,22.74,11.28,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.64,421.31,81.3,73.31,13.9,227.93,77.1,362.95,13.32,257.46,75.5,13.05,13.75,13.88,22.74,11.26,13.02
6/3/2019 12:40,15.54,23.16,72.78,10.67,421.29,81.3,73.44,13.9,222,76.9,367.89,13.43,257.46,75.5,13.05,13.75,13.88,22.74,11.26,13.02
6/3/2019 12:40,15.54,23.16,72.25,10.7,418.21,81.3,73.44,13.85,221.33,76.9,364.38,13.28,257.43,75.5,13.05,13.75,13.88,22.74,11.26,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.73,422.85,81.3,73.56,13.85,225.77,77.1,356.93,13.35,257.44,75.5,13.05,13.75,13.88,22.74,11.19,13.02
6/3/2019 12:40,15.54,23.16,71.44,10.67,414.86,81.3,73.13,13.92,227.55,76.9,362.58,13.29,257.44,75.5,13.05,13.75,13.88,22.74,11.19,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.7,421,81.3,73.44,13.89,223.38,77,364.8,13.38,257.49,75.5,13.03,13.75,13.85,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,72.92,10.67,420.01,81.3,73.63,13.93,222.47,77,360.76,13.33,257.43,75.5,13.03,13.75,13.85,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,72.65,10.73,426.68,81.3,73.5,13.9,223.72,77,359.56,13.38,257.3,75.5,13.04,13.75,13.94,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.98,10.7,416.25,81.3,73.19,13.86,227.07,76.9,357.66,13.37,257.42,75.5,13.04,13.75,13.94,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.3,10.76,418.22,81.3,73,13.94,227.67,77.1,360.21,13.33,256.91,75.5,13.11,13.75,13.95,22.74,11.24,13.02
6/3/2019 12:40,15.54,23.16,71.17,10.7,419,81.3,73.56,13.87,224.85,76.9,357.69,13.34,257.39,75.5,13.11,13.75,13.95,22.74,11.24,13.02
6/3/2019 12:40,15.54,23.16,72.11,10.67,421.33,81.3,73.63,13.91,223.38,77.1,355.82,13.3,257.46,75.5,13.11,13.75,13.95,22.74,11.24,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.7,419.08,81.3,73.56,13.87,226.72,76.9,359.43,13.35,257.41,75.5,13.06,13.75,13.92,22.74,11.26,13.02
6/3/2019 12:40,15.54,23.16,71.71,10.73,427.16,81.3,73.38,13.94,227.9,76.9,355.42,13.29,257.46,75.5,13.06,13.75,13.92,22.74,11.26,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,422.62,81.3,73.44,13.91,222.72,77.1,355.05,13.32,257.06,75.5,13.04,13.75,13.89,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.17,10.73,413.66,81.3,73.5,13.91,221.2,76.9,359.2,13.36,257.47,75.5,13.04,13.75,13.89,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,72.11,10.7,420.18,81.3,73.25,13.85,226.18,77.1,353.4,13.29,257.46,75.5,13.04,13.75,13.89,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,72.25,10.67,420.74,81.3,73.19,13.89,227.5,76.9,355.57,13.33,257.41,75.5,13.04,13.75,13.85,22.74,11.18,13.02
6/3/2019 12:40,15.54,23.16,71.17,10.7,424.38,81.3,73.63,13.87,222.63,77,358.71,13.34,257.2,75.5,13.04,13.75,13.85,22.74,11.18,13.02
6/3/2019 12:40,15.54,23.16,71.44,10.7,414.33,81.3,73.88,13.92,222.12,77,359.29,13.34,257.38,75.5,13.04,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:40,15.54,23.16,71.3,10.7,423.59,81.3,73.69,13.9,225.47,77,359.44,13.3,257.42,75.5,13.04,13.75,13.9,22.74,11.23,13.02
6/3/2019 12:40,15.54,23.16,72.11,10.7,416.65,81.3,73.13,13.89,227.1,77,360.18,13.4,257.46,75.5,13.03,13.75,13.84,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.67,420.71,81.3,73.38,13.89,227.62,77.1,358.14,13.39,257.43,75.5,13.03,13.75,13.84,22.74,11.2,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.7,418.95,81.3,73.5,13.86,225.02,76.9,357.9,13.28,256.71,75.5,13.04,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.71,10.76,427.72,81.3,73.75,13.93,224.07,76.9,356.85,13.28,257.45,75.5,13.04,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.17,10.7,418.99,81.3,73.38,13.9,227.07,77.1,360.34,13.28,257.4,75.5,13.04,13.75,13.86,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,412.82,81.3,73.25,13.93,227.83,76.9,357.75,13.3,257.46,75.5,13.07,13.75,13.97,22.74,11.31,13.02
6/3/2019 12:40,15.54,23.16,72.25,10.67,419.44,81.3,73.31,13.87,224.17,77.1,356.45,13.33,257.44,75.5,13.07,13.75,13.97,22.74,11.31,13.02
6/3/2019 12:40,15.54,23.16,72.25,10.7,420.33,81.3,73.25,13.92,222.93,76.9,362.92,13.29,256.79,75.5,13.06,13.75,13.91,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.98,10.73,422.07,81.4,73.25,13.89,226.58,76.9,365.21,13.34,257.42,75.5,13.06,13.75,13.91,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,414.34,81.4,72.81,13.86,227.62,77.1,360.73,13.35,256.66,75.5,13.06,13.75,13.91,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.3,10.73,422.84,81.4,73.06,13.86,222.17,76.9,360.86,13.35,257.39,75.5,13.07,13.75,13.95,22.74,11.24,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.67,415.71,81.4,73.06,13.89,221.22,77,360.76,13.29,257.42,75.5,13.07,13.75,13.95,22.74,11.24,13.02
6/3/2019 12:40,15.54,23.16,72.52,10.67,419.98,81.4,73.06,13.92,226.83,77,359.95,13.24,256.89,75.5,13.09,13.75,13.9,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.73,418.39,81.4,72.75,13.89,223.42,77,360.72,13.34,257.44,75.5,13.09,13.75,13.9,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.84,10.67,426.58,81.4,72.44,13.85,223.02,76.9,360.69,13.36,257.03,75.5,13.04,13.75,13.92,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.44,10.67,416.26,81.4,72.81,13.91,224.02,77.1,359.01,13.25,257.46,75.5,13.04,13.75,13.92,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.57,10.7,414.33,81.4,72.94,13.9,226.68,76.9,358.76,13.22,257.32,75.5,13.06,13.75,13.96,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,72.38,10.64,418.96,81.4,72.94,13.94,227.33,77.1,357.1,13.24,257.41,75.5,13.06,13.75,13.96,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,72.65,10.7,421.1,81.4,72.81,13.95,224.72,76.9,358.57,13.25,257.4,75.5,13.06,13.75,13.96,22.74,11.25,13.02
6/3/2019 12:40,15.54,23.16,71.44,10.73,421.14,81.4,72.75,13.87,223.2,76.9,358.71,13.29,257,75.5,13.06,13.75,13.85,22.74,11.23,13.02
6/3/2019 12:41,15.54,23.16,71.57,10.7,416.64,81.4,72.94,13.85,226.23,77.1,359.28,13.17,257.44,75.5,13.06,13.75,13.85,22.74,11.23,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,423.39,81.4,72.69,13.86,228.02,76.9,360.77,13.34,256.78,75.5,13.03,13.75,13.88,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,71.71,10.7,414.33,81.4,72.94,13.9,222.63,77.1,360.28,13.33,257.47,75.5,13.03,13.75,13.88,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,72.52,10.7,420.25,81.4,73.06,13.86,220.87,76.9,357.41,13.35,257.21,75.5,13.03,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:41,15.54,23.16,72.11,10.73,425.15,81.4,73.19,13.93,225.98,76.9,359.55,13.34,257.47,75.5,13.03,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:41,15.54,23.16,71.57,10.7,415.18,81.4,73.06,13.9,227.58,77,359.17,13.36,257.45,75.5,13.03,13.75,13.87,22.74,11.24,13.02
6/3/2019 12:41,15.54,23.16,71.3,10.73,415.86,81.4,72.69,13.85,222.38,77,354.37,13.22,257.46,75.5,13.02,13.75,13.86,22.74,11.22,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,417.42,81.4,73,13.85,221.42,77,357.33,13.32,257.42,75.5,13.02,13.75,13.86,22.74,11.22,13.02
6/3/2019 12:41,15.54,23.16,72.11,10.67,419.88,81.4,73.25,13.87,225.03,77.1,357.83,13.29,257.45,75.5,13.02,13.75,13.83,22.74,11.18,13.02
6/3/2019 12:41,15.54,23.16,72.52,10.67,419.57,81.4,73.56,13.93,226.9,77,357.61,13.25,257.43,75.5,13.02,13.75,13.83,22.74,11.18,13.02
6/3/2019 12:41,15.54,23.16,71.57,10.7,420.65,81.4,73.19,13.89,227.07,76.9,362.82,13.27,257.17,75.5,13,13.75,13.83,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,71.44,10.73,421.24,81.4,73.06,13.91,225.12,77.1,359.49,13.17,257.44,75.5,13,13.75,13.83,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,71.04,10.7,412.78,81.4,73.38,13.89,223.77,76.9,360.04,13.21,257.46,75.5,13,13.75,13.83,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,71.71,10.67,418.98,81.4,73.06,13.85,226.63,77.1,361.21,13.15,257.47,75.5,13.04,13.75,13.91,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,72.38,10.7,419.67,81.4,73.13,13.89,227.8,76.9,365.04,13.34,257.32,75.5,13.04,13.75,13.91,22.74,11.19,13.02
6/3/2019 12:41,15.54,23.16,72.11,10.7,423.58,81.4,73.06,13.9,224.17,76.9,363.79,13.23,258,75.5,13.02,13.75,13.88,22.74,11.29,13.02
6/3/2019 12:41,15.54,23.16,71.84,10.7,413.54,81.4,73.5,13.87,223.12,77.1,363.9,13.35,257.45,75.5,13.02,13.75,13.88,22.74,11.29,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,418.86,81.4,73.56,13.9,226.2,76.9,366.72,13.31,257.4,75.5,13.05,13.75,13.85,22.74,11.22,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,415.9,81.4,73.44,13.9,227.75,77.1,364.32,13.28,257.42,75.5,13.05,13.75,13.85,22.74,11.22,13.02
6/3/2019 12:41,15.54,23.16,72.52,10.64,419.59,81.4,73.13,13.93,222.12,76.9,361.38,13.36,257.07,75.5,13.05,13.75,13.85,22.74,11.22,13.02
6/3/2019 12:41,15.54,23.16,72.65,10.7,417.43,81.5,73.06,13.93,220.87,77,360.06,13.24,257.42,75.5,13.01,13.75,13.81,22.74,11.17,13.02
6/3/2019 12:41,15.54,23.16,71.98,10.76,424.96,81.5,73.5,13.9,226.07,77,359.27,13.22,257.36,75.5,13.01,13.75,13.81,22.74,11.17,13.02
6/3/2019 12:41,15.54,23.16,71.71,10.76,419.47,81.5,73.5,13.9,227.77,77,359.49,13.25,256.95,75.5,13.04,13.75,13.82,22.74,11.13,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,411.37,81.5,73.19,13.87,222.85,77,361.41,13.29,257.26,75.5,13.04,13.75,13.82,22.74,11.13,13.02
6/3/2019 12:41,15.54,23.16,71.17,10.7,418.99,81.5,73.13,13.9,222.8,77.1,358.58,13.29,256.89,75.5,13.04,13.75,13.82,22.74,11.13,13.02
6/3/2019 12:41,15.54,23.16,72.25,10.67,418.98,81.5,73.25,13.9,224.67,77.1,361.59,13.26,257.45,75.5,13.02,13.75,13.82,22.74,11.15,13.02
6/3/2019 12:41,15.54,23.16,72.38,10.7,422.08,81.5,73.44,13.86,227.33,76.9,362.06,13.38,257.38,75.5,13.02,13.75,13.82,22.74,11.15,13.02
6/3/2019 12:41,15.54,23.16,71.44,10.73,412.83,81.5,73.06,13.93,228.2,77.1,361.12,13.32,257.32,75.5,13.02,13.75,13.9,22.74,11.29,13.02
